Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
419056.445282922,20636489.0489167,-15919617.9942219,-19539606.9470683,8580710.39556513,85381.2849189999,5.696056702,19
419056.445282922,23694060.3256661,-14574025.7410725,7851290.68578698,20340826.0918518,-28684.688343574,11.99169832,24
419056.445282922,22208104.8332658,-1125426.11388789,-26260965.5909808,2731634.86143353,-158417.631287459,8.094396366,30
419057.445282922,23331247.4041725,13117813.7298678,-12107306.5543132,19221963.8490954,62005.7659052901,4.197094412,1
419057.445282922,23947269.895355,-5740359.57126222,-23903125.7584507,-9861953.07123419,173241.839921334,34.775925128,6
419057.445282922,21505397.4082492,-22521788.3092134,-12579944.021176,6565258.30433828,145222.156504553,5.096471786,13
419057.445282922,21436755.999558,3121391.36647053,-17427669.6983781,19764050.0360322,-4254.57035473356,3.297717038,14
419057.445282922,22683733.4473469,-23970302.5790193,-1349809.22918418,11196870.0654256,5413.44210232462,9.293566198,15
419057.445282922,20358765.5878493,-6773177.58834739,-19160399.2153127,17479566.3654392,210817.862569588,4.796679328,17
419057.445282922,20636114.9860493,-15918612.0530911,-19539091.176217,8583644.78594043,85381.2866951545,5.696056702,19
419057.445282922,23693451.5224696,-14574316.8145417,7848622.11556511,20341675.1449963,-28684.6942884585,15.889000274,24
419057.445282922,22208616.6830526,-1125034.22693079,-26261291.524045,2728524.91722635,-158417.63135,8.094396366,30
419058.445282922,23331436.5645328,13117832.3123831,-12104789.0860549,19223545.0527124,62005.7634628465,4.197094412,1
419058.445282922,23946593.2806124,-5740138.7998662,-23904381.0658942,-9859049.29926357,173241.840702739,40.47198183,6
419058.445282922,21505759.8143712,-22522303.0518564,-12580659.3849757,6562221.74140572,145222.158463997,5.096471786,13
419058.445282922,21437047.6973977,3123698.91740268,-17428682.1588984,19762779.3007876,-4254.56755399101,3.297717038,14
419058.445282922,22683905.2272903,-23971542.9817892,-1350683.77892818,11194242.3723444,5413.44282719229,8.094396366,15
419058.445282922,20358893.8818501,-6771346.8338573,-19159290.2114469,17481550.0422861,210817.864164688,4.796679328,17
419058.445282922,20635754.0108451,-15917605.7852431,-19538575.2432944,8586578.99485286,85381.2884711811,5.096471786,19
419058.445282922,23692814.1707169,-14574608.0327957,7845953.45576636,20342523.7487109,-28684.7002332601,11.99169832,24
419058.445282922,22209105.0099458,-1124642.36896038,-26261617.0866981,2725414.91382781,-158417.631412594,7.195018992,30
419059.445282923,23331636.4742272,13117851.0420861,-12102271.4178728,19225125.83179,62005.7610204272,4.197094412,1
419059.445282923,23945903.4037043,-5739918.11902577,-23905636.0198973,-9856145.31563741,173241.841484159,32.97717038,6
419059.445282923,21506104.8400764,-22522817.5426799,-12581374.4746983,6559185.03958298,145222.160423535,5.096471786,13
419059.445282923,21437336.952207,3126006.27053527,-17429694.6768657,19761508.1438745,-4254.5647532861,3.297717038,14
419059.445282923,22684069.7479432,-23972783.125622,-1351558.12587737,11191614.4391311,5413.44355227382,8.094396366,15
419059.445282923,20359015.8588721,-6769515.81360173,-19158181.1799501,17483533.3573636,210817.86575993,4.197094412,17
419059.445282923,20635367.5234226,-15916599.1905343,-19538059.148291,8589513.02262043,85381.2902470801,5.096471786,19
419059.445282923,23692137.4861733,-14574899.3958026,7843284.70645364,20343371.9030095,-28684.7061779791,11.99169832,24
419059.445282923,22209588.5205789,-1124250.54031363,-26261942.278894,2722304.85149581,-158417.631475242,7.195018992,30
419060.445282923,23331828.5662241,13117869.9192038,-12099753.5494664,19226706.1863885,62005.7585780322,3.897301954,1
419060.445282923,23945226.7540612,-5739697.52858632,-23906890.620344,-9853241.12067976,173241.842265594,37.174264792,6
419060.445282923,21506461.8715313,-22523331.7815279,-12582089.2904023,6556148.1992376,145222.162383165,5.096471786,13
419060.445282923,21437626.8352241,3128313.4259866,-17430707.2521879,19760236.5653347,-4254.56195261887,3.297717038,14
419060.445282923,22684265.5044858,-23974023.0103069,-1352432.2699989,11188986.2661857,5413.44427756913,8.094396366,15
419060.445282923,20359166.3146494,-6767684.52775856,-19157072.1210325,17485516.3103985,210817.867355314,4.197094412,17
419060.445282923,20635006.8623224,-15915592.2691444,-19537542.8913384,8592446.86867325,85381.2920228511,5.096471786,19
419060.445282923,23691513.5710883,-14575190.9033978,7840615.86867309,20344219.6076123,-28684.7121226135,11.99169832,24
419060.445282923,22210091.5405555,-1123858.74082251,-26262267.1006019,2719194.7305552,-158417.631537944,7.195018992,30
419061.445282923,23332023.0314506,13117888.9436952,-12097235.4810586,19228286.1164209,62005.7561356615,4.197094412,1
419061.445282923,23944550.3138208,-5739477.02849294,-23908144.8672558,-9850336.7143249,173241.843047044,44.669076242,6
419061.445282923,21506798.4164307,-22523845.7683515,-12582803.832296,6553111.2201029,145222.164342889,5.096471786,13
419061.445282923,21437910.6106649,3130620.38373658,-17431719.8848482,19758964.5651652,-4254.55915198923,3.297717038,14
419061.445282923,22684445.2417285,-23975262.6359827,-1353306.2116521,11186357.8531501,5413.44500307833,9.293566198,15
419061.445282923,20359295.7254642,-6765852.97588039,-19155963.0346273,17487498.9016804,210817.868950841,4.796679328,17
419061.445282923,20634645.2240099,-15914585.02091,-19537026.4724961,8595380.53321286,85381.2937984942,5.696056702,19
419061.445282923,23690850.0440089,-14575482.5558306,7837946.94138724,20345066.8627635,-28684.7180671651,11.99169832,24
419061.445282923,22210588.4878563,-1123466.97032812,-26262591.5518426,2716084.55080555,-158417.631600699,6.295641618,30
419062.445282923,23332212.3314126,13117908.1155888,-12094717.2126484,19229865.6218938,62005.7536933151,4.197094412,1
419062.445282923,23943874.0829829,-5739256.61874225,-23909398.76059,-9847432.09663252,173241.843828509,55.161812272,6
419062.445282923,21507136.7063518,-22524359.503158,-12583518.100189,6550074.10246581,145222.166302706,5.096471786,13
419062.445282923,21438196.4103311,3132927.14361184,-17432732.5747867,19757692.1434261,-4254.55635139727,3.297717038,14
419062.445282923,22684629.7254304,-23976502.0025278,-1354179.95063481,11183729.2002617,5413.44572880138,8.094396366,15
419062.445282923,20359422.6234476,-6764021.15822636,-19154853.9208161,17489481.1310488,210817.87054651,4.796679328,17
419062.445282923,20634279.8513509,-15913577.4458361,-19536509.8917937,8598314.01620629,85381.2955740095,5.696056702,19
419062.445282923,23690194.1950254,-14575774.3529594,7835277.92527595,20345913.6683127,-28684.7240116331,11.99169832,24
419062.445282923,22211074.2670177,-1123075.22879268,-26262915.6326109,2712974.31225818,-158417.631663508,7.195018992,30
419063.445282922,23332412.9740162,13117927.4349595,-12092198.7443924,19231444.7026829,62005.7512509932,4.197094412,1
419063.445282922,23943197.5380411,-5739036.29909523,-23910652.3003591,-9844527.26766521,173241.844609989,68.352680424,6
419063.445282922,21507483.0582734,-22524872.9858094,-12584232.0942339,6547036.84646022,145222.168262616,5.096471786,13
419063.445282922,21438480.430075,3135233.70574556,-17433745.3219413,19756419.3001302,-4254.55355084296,3.297717038,14
419063.445282922,22684806.1122313,-23977741.1099321,-1355053.48727034,11181100.3074704,5413.44645473831,8.094396366,15
419063.445282922,20359559.7123582,-6762189.0748102,-19153744.7797378,17491462.9983772,210817.872142321,4.197094412,17
419063.445282922,20633903.4152538,-15912569.5437021,-19535993.1494274,8601247.31765745,85381.2973493969,5.096471786,19
419063.445282922,23689548.2577656,-14576066.2948476,7832608.82032311,20346760.0242345,-28684.7299560172,11.99169832,24
419063.445282922,22211572.3311324,-1122683.51614307,-26263239.3428728,2709864.01522894,-158417.631726371,6.295641618,30
419064.445282923,23332601.9598743,13117946.9017293,-12089680.0762734,19233023.358878,62005.7488086956,4.197094412,1
419064.445282923,23942521.3072033,-5738816.06985595,-23911905.4864457,-9841622.22748503,173241.845391484,84.841265614,6
419064.445282923,21507842.8817632,-22525386.2164505,-12584945.8140875,6543999.45219935,145222.170222619,5.096471786,13
419064.445282923,21438771.9185121,3137540.06973291,-17434758.1262901,19755146.0353406,-4254.55075032636,3.297717038,14
419064.445282923,22684993.8765742,-23978979.9580975,-1355926.8210649,11178471.1749993,5413.44718088908,8.094396366,15
419064.445282923,20359699.2442992,-6760356.72584863,-19152635.611333,17493444.5036814,210817.873738274,4.796679328,17
419064.445282923,20633533.575339,-15911561.3149248,-19535476.2451805,8604180.43733706,85381.2991246565,5.096471786,19
419064.445282923,23688903.1581162,-14576358.3814168,7829939.62668921,20347605.9305387,-28684.7359003178,11.99169832,24
419064.445282923,22212066.8005023,-1122291.83259128,-26263562.6826236,2706753.65961369,-158417.631789287,7.195018992,30
419065.445282923,23332803.7541922,13117966.5160559,-12087161.2084226,19234601.5903141,62005.7463664226,4.197094412,1
419065.445282923,23941845.9488763,-5738595.93058025,-23913158.3189079,-9838716.97616336,173241.846172994,61.757246348,6
419065.445282923,21508192.5143259,-22525899.1947917,-12585659.2603385,6540961.91951123,145222.172182715,5.096471786,13
419065.445282923,21439061.2780227,3139846.23593207,-17435770.9877592,19753872.3490449,-4254.54794984739,3.297717038,14
419065.445282923,22685176.824657,-23980218.5470153,-1356799.95258408,11175841.8027675,5413.44790725374,8.094396366,15
419065.445282923,20359824.9207674,-6758524.11087253,-19151526.4157402,17495425.6470273,210817.875334369,4.796679328,17
419065.445282923,20633178.0795033,-15910552.7592325,-19534959.1793576,8607113.37510323,85381.3008997881,5.096471786,19
419065.445282923,23688254.2194189,-14576650.6128199,7827270.34414131,20348451.3872199,-28684.7418445348,11.99169832,24
419065.445282923,22212560.6067639,-1121900.17767298,-26263885.6518675,2703643.24551352,-158417.631852257,6.295641618,30
419066.445282923,23332992.3561456,13117986.2778761,-12084642.1407874,19236179.3970936,62005.7439241739,4.197094412,1
419066.445282923,23941167.5542115,-5738375.88153173,-23914410.7976536,-9835811.51372475,173241.846954519,72.549774836,6
419066.445282923,21508538.8313471,-22526411.9209728,-12586372.4326411,6537924.24853029,145222.174142904,5.096471786,13
419066.445282923,21439348.8227106,3142152.20404802,-17436783.9063463,19752598.2412711,-4254.54514940606,3.297717038,14
419066.445282923,22685360.3311467,-23981456.8766379,-1357672.8814668,11173212.1908799,5413.44863383227,8.094396366,15
419066.445282923,20359957.4726213,-6756691.23040007,-19150417.1929644,17497406.4282386,210817.876930607,4.796679328,17
419066.445282923,20632811.485329,-15909543.8766854,-19534441.9518432,8610046.13114225,85381.3026747918,5.696056702,19
419066.445282923,23687606.9908429,-14576942.9889395,7824600.97302031,20349296.394245,-28684.7477886681,13.790453068,24
419066.445282923,22213068.7920049,-1121508.55182663,-26264208.250558,2700532.77315163,-158417.631915281,7.195018992,30
419067.445282923,23333189.2644026,13118006.1872108,-12082122.8736202,19237756.7790682,62005.7414819498,4.197094412,1
419067.445282923,23940489.3689492,-5738155.92257177,-23915662.9226579,-9832905.84026374,173241.847736058,86.640020362,6
419067.445282923,21508896.3863086,-22526924.3949078,-12587085.3310127,6534886.43946926,145222.176103187,5.096471786,13
419067.445282923,21439633.5404633,3144457.97412874,-17437796.8819937,19751323.7120417,-4254.54234900235,3.297717038,14
419067.445282923,22685522.7577735,-23982694.9469947,-1358545.60803816,11170582.3392052,5413.44936062474,7.195018992,15
419067.445282923,20360091.3855922,-6754858.08430743,-19149307.9430834,17499386.8473116,210817.878526986,4.796679328,17
419067.445282923,20632438.7486781,-15908534.6672234,-19533924.5627555,8612978.70534226,85381.3044496677,5.696056702,19
419067.445282923,23686956.0628208,-14577235.5098364,7821931.51325786,20350140.9516114,-28684.7537327178,11.99169832,24
419067.445282923,22213535.7947321,-1121116.95445426,-26264530.4787648,2697422.24201938,-158417.631978358,7.195018992,30
419068.445282922,23333378.6341655,13118026.2442314,-12079603.4066978,19239333.7362872,62005.7390397501,4.197094412,1
419068.445282922,21509239.5622907,-22527436.6164167,-12587797.9558574,6531848.49213249,145222.178063562,5.096471786,13
419068.445282922,21439913.7560597,3146763.54628619,-17438809.9146358,19750048.7613762,-4254.53954863625,3.297717038,14
419068.445282922,22685727.4139271,-23983932.7577886,-1359418.13195686,11167952.2483562,5413.45008763098,8.094396366,15
419068.445282922,20360229.207412,-6753024.67249641,-19148198.6662129,17501366.9041908,210817.880123508,4.796679328,17
419068.445282922,20632050.132329,-15907525.1306052,-19533407.0122942,8615911.09773654,85381.3062244158,5.096471786,19
419068.445282922,23686307.1939243,-14577528.1755645,7819261.96487682,20350985.0592855,-28684.7596766837,11.99169832,24
419068.445282922,22214045.9343975,-1120725.38595079,-26264852.3363727,2694311.65305801,-158417.632041488,6.295641618,30
419069.445282922,23333566.3287075,13118046.4487586,-12077083.7403576,19240910.2686862,62005.736597575,4.197094412,1
419069.445282922,23939140.1879145,-5737716.27458303,-23918166.11132,-9827093.86058415,173241.849299183,47.667000822,6
419069.445282922,21509575.9675883,-22527948.585662,-12588510.306787,6528810.40665986,145222.180024031,5.096471786,13
419069.445282922,21440198.8926176,3149068.9200887,-17439823.0042526,19748773.3893404,-4254.53674830783,3.297717038,14
419069.445282922,22685896.5414375,-23985170.3092907,-1360290.45354866,11165321.9177072,5413.4508148512,7.195018992,15
419069.445282922,20360348.5669013,-6751190.99505184,-19147089.3622571,17503346.5989855,210817.881720172,4.796679328,17
419069.445282922,20631679.5944055,-15906515.2674053,-19532889.3001897,8618843.30793183,85381.3079990359,5.096471786,19
419069.445282922,23685648.6227068,-14577820.986043,7816592.32802544,20351828.7172835,-28684.765620566,10.49273603,24
419069.445282922,22214530.4222428,-1120333.84615347,-26265173.8234466,2691201.00561906,-158417.632104673,6.295641618,30
419070.445282923,23333755.2447647,13118066.8009638,-12074563.8745344,19242486.3762147,62005.7341554244,4.197094412,1
419070.445282923,23938460.3274313,-5737496.58547862,-23919417.1749421,-9824187.55440417,173241.850080768,55.46160473,6
419070.445282923,21509917.4683494,-22528460.3024556,-12589222.3840153,6525772.18323764,145222.181984593,5.096471786,13
419070.445282923,21440476.8396857,3151374.09585231,-17440836.1507905,19747497.5959104,-4254.53394801699,3.297717038,14
419070.445282923,22686077.9190006,-23986407.6012562,-1361162.57271924,11162691.3477362,5413.45154228529,7.195018992,15
419070.445282923,20360481.3979587,-6749357.05210424,-19145980.031424,17505325.9314445,210817.883316978,4.796679328,17
419070.445282923,20631308.5329755,-15905505.0772202,-19532371.4267349,8621775.33604642,85381.309773528,5.096471786,19
419070.445282923,23685000.1726156,-14578113.9413213,7813922.60283628,20352671.9255316,-28684.7715643644,11.99169832,24
419070.445282923,22215021.8203743,-1119942.33493716,-26265494.9399462,2688090.30010899,-158417.63216791,6.295641618,30
419071.445282923,23333946.2897485,13118087.3008212,-12072043.8093586,19244062.0588337,62005.7317132985,4.197094412,1
419071.445282923,23937722.6020262,-5737276.98588355,-23920667.8850161,-9821281.03688713,173241.850862368,32.97717038,6
419071.445282923,21510265.2860894,-22528971.7668064,-12589934.1874629,6522733.82194248,145222.183945247,5.096471786,13
419071.445282923,21440762.011144,3153679.07328542,-17441849.3541798,19746221.3811738,-4254.53114776385,3.297717038,14
419071.445282923,22686250.6761563,-23987644.6337237,-1362034.48957246,11160060.5383179,5413.45226993329,7.195018992,15
419071.445282923,20360607.9818382,-6747522.84354779,-19144870.6737017,17507304.901659,210817.884913927,4.796679328,17
419071.445282923,20630940.1239786,-15904494.5601502,-19531853.3919093,8624707.18198678,85381.3115478923,5.096471786,19
419071.445282923,23684342.788013,-14578407.0414296,7811252.78920035,20353514.6840661,-28684.7775080792,10.49273603,24
419071.445282923,22215505.7498127,-1119550.8522558,-26265815.6858758,2684979.53644533,-158417.632231202,6.295641618,30
419072.445282923,23334141.7670877,13118107.9484381,-12069523.5448295,19245637.3164961,62005.7292711973,4.796679328,1
419072.445282923,23937042.9509457,-5737057.47634108,-23921918.2409033,-9818374.30922053,173241.851643982,37.174264792,6
419072.445282923,21510611.5333098,-22529482.9785681,-12590645.7173765,6519695.32276012,145222.185905995,5.696056702,13
419072.445282923,21441048.3343167,3155983.85253699,-17442862.6143682,19744944.7451323,-4254.52834754836,3.297717038,14
419072.445282923,22686443.1520579,-23988881.4065297,-1362906.20405301,11157429.4897599,5413.45299779515,8.094396366,15
419072.445282923,20360750.6897189,-6745688.36951427,-19143761.2892415,17509283.5094411,210817.886511017,5.096471786,17
419072.445282923,20630578.2762635,-15903483.7160811,-19531335.195871,8627638.84565105,85381.3133221286,5.696056702,19
419072.445282923,23683688.3699473,-14578700.2863972,7808582.88723031,20354356.9928356,-28684.7834517101,13.790453068,24
419072.445282923,22216011.5269237,-1119159.39810258,-26266136.0611934,2681868.71500048,-158417.632294547,6.295641618,30
419073.445282923,23334334.5221928,13118128.7437398,-12067003.081063,19247212.1492055,62005.7268291206,4.197094412,1
419073.445282923,23936363.0206617,-5736838.05666844,-23923168.2428364,-9815467.37090043,173241.852425612,44.669076242,6
419073.445282923,21510964.411613,-22529993.9378357,-12591356.9734847,6516656.68583772,145222.187866836,4.796679328,13
419073.445282923,21441339.4039486,3158288.43333909,-17443875.9313337,19743667.6878274,-4254.52554737056,3.297717038,14
419073.445282923,22686626.3095433,-23990117.9197525,-1363777.71619069,11154798.2018647,5413.45372587093,8.094396366,15
419073.445282923,20360872.3875374,-6743853.62982637,-19142651.8779543,17511261.7549968,210817.888108249,4.796679328,17
419073.445282923,20630202.9569804,-15902472.5450436,-19530816.8385523,8630570.32717315,85381.315096237,5.096471786,19
419073.445282923,23683039.0124447,-14578993.6761462,7805912.89716922,20355198.8518169,-28684.789395257,9.293566198,24
419073.445282923,22216505.2982848,-1118767.97244116,-26266456.0659227,2678757.83548955,-158417.632357945,5.696056702,30
419074.445282923,23334532.7217659,13118149.6867928,-12064482.4181506,19248786.5568844,62005.7243870688,4.197094412,1
419074.445282923,23935714.6403713,-5736618.72690305,-23924417.8906351,-9812560.22229761,173241.853207257,34.775925128,6
419074.445282923,21511326.8875358,-22530504.644502,-12592067.9559065,6513617.91126929,145222.18982777,5.096471786,13
419074.445282923,21441632.0441001,3160592.81577428,-17444889.3050229,19742390.2092723,-4254.5227472304,3.297717038,14
419074.445282923,22686814.3181893,-23991354.1732854,-1364649.02600899,11152166.6748142,5413.45445416061,7.195018992,15
419074.445282923,20361016.0377298,-6742018.62487309,-19141542.4400207,17513239.6380039,210817.889705623,4.796679328,17
419074.445282923,20629846.2047289,-15901461.0471883,-19530298.3200207,8633501.62617754,85381.3168702174,5.096471786,19
419074.445282923,23682403.1963112,-14579287.210701,7803242.81911357,20356040.260969,-28684.7953387198,10.49273603,24
419074.445282923,22217007.7598544,-1118376.57524786,-26266775.7000315,2675646.89819405,-158417.632421397,5.696056702,30
419075.445282923,23334732.9106638,13118170.7775665,-12061961.5561931,19250360.5395161,62005.7219450416,4.197094412,1
419075.445282923,23935043.2955944,-5736399.48677884,-23925667.1845356,-9809652.86294726,173241.853988917,40.771774288,6
419075.445282923,21511668.2835957,-22531015.0985513,-12592778.6647783,6510578.99881006,145222.191788797,4.796679328,13
419075.445282923,21441921.2640089,3162896.99975442,-17445902.7354211,19741112.3094731,-4254.51994712784,3.297717038,14
419075.445282923,22687006.7242901,-23992590.1670911,-1365520.13339628,11149534.9086637,5413.4551826642,7.195018992,15
419075.445282923,20361161.991351,-6740183.35457968,-19140432.9754191,17515217.1585515,210817.89130314,4.796679328,17
419075.445282923,20629478.0051346,-15900449.2223765,-19529779.6403027,8636432.74289369,85381.3186440699,5.096471786,19
419075.445282923,23681770.8353207,-14579580.890054,7800572.65308981,20356881.2203024,-28684.8012820985,10.49273603,24
419075.445282923,22217500.5540034,-1117985.2064864,-26267094.9635274,2672535.90299205,-158417.632484902,6.295641618,30
419076.445282923,23334941.3360645,13118192.0162423,-12059440.4951387,19251934.0970345,62005.7195030393,4.197094412,1
419076.445282923,23934363.7841156,-5736180.3360044,-23926916.1245053,-9806745.29305294,173241.854770592,32.97717038,6
419076.445282923,21512028.7003929,-22531525.299813,-12593489.100132,6507539.94892867,145222.193749918,5.096471786,13
419076.445282923,21442209.7510086,3165200.98545205,-17446916.2224316,19739833.9884669,-4254.5171470629,3.297717038,14
419076.445282923,22687188.1367537,-23993825.9011637,-1366391.03885289,11146902.9033338,5413.45591138173,8.094396366,15
419076.445282923,20361289.1685379,-6738347.81847045,-19139323.4842584,17517194.316741,210817.892900798,5.096471786,17
419076.445282923,20629121.6367879,-15899437.0705103,-19529260.7996283,8639363.67703378,85381.3204177944,5.096471786,19
419076.445282923,23681140.1844516,-14579874.71433,7797902.39893359,20357721.7298051,-28684.8072253933,11.99169832,24
419076.445282923,22218003.3645773,-1117593.86588698,-26267413.8563901,2669424.85015241,-158417.632548461,6.295641618,30
419077.445282923,23335132.6253514,13118213.4027059,-12056919.2349972,19253507.2295376,62005.7170610616,4.197094412,1
419077.445282923,23933710.2385609,-5735961.27519105,-23928164.710216,-9803837.51300988,173241.855552282,23.98339664,6
419077.445282923,21512376.7973364,-22532035.2484268,-12594199.2618297,6504500.76137379,145222.195711131,5.096471786,13
419077.445282923,21442503.8918788,3167504.77242689,-17447929.766049,19738555.2463086,-4254.51434703564,3.297717038,14
419077.445282923,22687365.675269,-23995061.3754539,-1367261.74190332,11144270.6589465,5413.4566403132,8.094396366,15
419077.445282923,20361424.6869289,-6736512.01721179,-19138213.96653,17519171.1123529,210817.894498598,5.096471786,17
419077.445282923,20628746.6316087,-15898424.591689,-19528741.797828,8642294.42883135,85381.322191391,5.096471786,19
419077.445282923,23680470.1658913,-14580168.6835138,7795232.05646633,20358561.7895743,-28684.813168605,13.790453068,24
419077.445282923,22218498.9507612,-1117202.55374736,-26267732.3786118,2666313.73956514,-158417.632612074,5.696056702,30
419078.445282923,23335330.9994266,13118234.937104,-12054397.7759072,19255079.9368631,62005.7146191087,4.197094412,1
419078.445282923,23933030.796883,-5735742.30357233,-23929412.9420136,-9800929.52237854,173241.856333987,20.98547206,6
419078.445282923,21512732.8515791,-22532544.9441743,-12594909.1500946,6501461.43641667,145222.197672437,5.096471786,13
419078.445282923,21442792.4486794,3169808.36104278,-17448943.3662067,19737276.0829775,-4254.51154704596,3.297717038,14
419078.445282923,22687562.5486255,-23996296.5898058,-1368132.24274786,11141638.1757645,5413.45736945854,8.094396366,15
419078.445282923,20361564.6027747,-6734675.95048443,-19137104.4223901,17521147.5453733,210817.89609654,4.796679328,17
419078.445282923,20628393.6486043,-15897411.7859263,-19528222.6351206,8645224.9978253,85381.3239648596,5.096471786,19
419078.445282923,23679843.4936718,-14580462.7974993,7792561.62655476,20359401.3993605,-28684.8191117317,11.99169832,24
419078.445282923,22218989.3018796,-1116811.26962005,-26268050.5301972,2663202.57131908,-158417.63267574,5.696056702,30
419079.445282923,23335529.1291988,13118256.6193657,-12051876.1179783,19256652.2190163,62005.7121771807,4.197094412,1
419079.445282923,23932358.6493961,-5735523.42155957,-23930660.8196234,-9798021.32154129,173241.857115707,23.683604182,6
419079.445282923,21513088.6615188,-22533054.3871251,-12595618.7647905,6498421.97403665,145222.199633837,5.096471786,13
419079.445282923,21443081.7383891,3172111.75100454,-17449957.0228752,19735996.4985264,-4254.50874709391,3.297717038,14
419079.445282923,22687756.1762415,-23997531.5442735,-1369002.54136621,11139005.4536457,5413.45809881783,8.094396366,15
419079.445282923,20361709.928188,-6732839.61851621,-19135994.8518296,17523123.6157576,210817.897694624,4.796679328,17
419079.445282923,20628028.1712439,-15896398.6531292,-19527703.3114735,8648155.3842923,85381.3257382003,5.096471786,19
419079.445282923,23679203.4196851,-14580757.05638,7789891.10870423,20360240.5593059,-28684.8250547747,13.790453068,24
419079.445282923,22219493.2292675,-1116420.01386698,-26268368.3110999,2660091.34567442,-158417.632739459,5.696056702,30
419080.445282923,23335731.900729,13118278.4494831,-12049354.2613548,19258224.0759376,62005.7097352775,4.197094412,1
419080.445282923,23931686.2925065,-5735304.62909955,-23931908.3430438,-9795112.91048716,173241.857897442,29.379660884,6
419080.445282923,21513439.5155967,-22533563.5772498,-12596328.1059391,6495382.37424988,145222.201595329,4.796679328,13
419080.445282923,21443378.0081858,3174414.94216091,-17450970.7359989,19734716.4930085,-4254.50594717954,3.297717038,14
419080.445282923,22687933.7496573,-23998766.238862,-1369872.63785026,11136372.492535,5413.45882839108,8.094396366,15
419080.445282923,20361849.4601291,-6731003.02124622,-19134885.25487,17525099.3235408,210817.89929285,4.796679328,17
419080.445282923,20627663.4616932,-15895385.1934326,-19527183.826883,8651085.58804113,85381.327511413,5.096471786,19
419080.445282923,23678522.0933837,-14581051.4602302,7787220.50266037,20361079.269471,-28684.8309977345,13.790453068,24
419080.445282923,22220002.3917207,-1116028.78642475,-26268685.721319,2656980.06261097,-158417.632803232,5.696056702,30
419081.445282923,23335939.2791166,13118300.4276587,-12046832.2059141,19259795.5075911,62005.7072933993,4.197094412,1
419081.445282923,23931070.4743225,-5735085.92617091,-23933155.5120082,-9792204.28983228,173241.858679192,34.775925128,6
419081.445282923,21513804.9231562,-22534072.5143462,-12597037.1737379,6492342.63732199,145222.203556914,5.096471786,13
419081.445282923,21443667.8563025,3176717.9348756,-17451984.5055201,19733436.0663948,-4254.50314730274,3.597509496,14
419081.445282923,22688134.2177586,-24000000.6733568,-1370742.53222877,11133739.292835,5413.45955817823,9.293566198,15
419081.445282923,20361982.5005891,-6729166.15841796,-19133775.6316657,17527074.6686859,210817.900891218,5.096471786,17
419081.445282923,20627294.0056832,-15894371.4065025,-19526664.1816449,8654015.60905984,85381.3292844978,5.096471786,19
419081.445282923,23677895.4211642,-14581346.0088948,7784549.80947646,20361917.5295695,-28684.8369406091,11.99169832,24
419081.445282923,22220492.4636357,-1115637.58668025,-26269002.7608923,2653868.7219467,-158417.632867058,5.696056702,30
419082.445282922,23336125.647442,13118322.5537614,-12044309.9516798,19261366.5140773,62005.7048515458,4.796679328,1
419082.445282922,23930380.5276135,-5734867.31234085,-23934402.327097,-9789295.45837002,173241.859460957,20.98547206,6
419082.445282922,21514148.0642378,-22534581.1985654,-12597745.9680593,6489302.76294304,145222.205518593,5.096471786,13
419082.445282922,21443953.446566,3179020.72873533,-17452998.3314505,19732155.2187207,-4254.50034746351,3.597509496,14
419082.445282922,22688288.5474843,-24001234.8480006,-1371612.22465727,11131105.8539963,5413.46028817942,9.293566198,15
419082.445282922,20362126.9185911,-6727329.0306248,-19132665.9821779,17529049.651037,210817.902489728,5.096471786,17
419082.445282922,20626934.1821934,-15893357.2928309,-19526144.37547,8656945.44714666,85381.3310574545,5.096471786,19
419082.445282922,23677251.3685279,-14581640.7024366,7781879.02860762,20362755.3397855,-28684.8428833999,10.49273603,24
419082.445282922,22220994.5413005,-1115246.41534155,-26269319.4297465,2650757.32406998,-158417.632930938,5.696056702,30
419083.445282922,23336321.7180886,13118344.827952,-12041787.4988265,19262937.095202,62005.7024097174,4.197094412,1
419083.445282922,23929710.2298497,-5734648.78772929,-23935648.787864,-9786386.41707104,173241.860242738,27.880698594,6
419083.445282922,21514492.8805403,-22535089.6296591,-12598454.4891619,6486262.75141826,145222.207480364,4.796679328,13
419083.445282922,21444240.9912539,3181323.32394725,-17454012.2136696,19730873.9500388,-4254.49754766191,3.297717038,14
419083.445282922,22688495.1231619,-24002468.7623503,-1372481.71474767,11128472.1769395,5413.46101839444,8.094396366,15
419083.445282922,20362249.2446175,-6725491.6371734,-19131556.3065199,17531024.2707762,210817.904088379,4.796679328,17
419083.445282922,20626571.4619674,-15892342.8519428,-19525624.4087351,8659875.10236315,85381.3328302833,4.796679328,19
419083.445282922,23676598.451181,-14581935.5409849,7779208.15995295,20363592.7000786,-28684.8488261068,11.99169832,24
419083.445282922,22221488.6267656,-1114855.27171737,-26269635.727919,2647645.86883861,-158417.632994871,5.696056702,30
419084.445282922,23336513.3214794,13118367.2500768,-12039264.8475007,19264507.251004,62005.6999679138,4.197094412,1
419084.445282922,23929031.4861805,-5734430.35255181,-23936894.8943245,-9783477.16572691,173241.861024533,30.578830716,6
419084.445282922,21514838.5344533,-22535597.8078151,-12599162.7366569,6483222.60280576,145222.209442229,4.796679328,13
